Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
ENTRE RIOS,Villaguay,Paso de la Laguna,30113050,6.0,39.0
ENTRE RIOS,Villaguay,Paso de la Laguna,30113050,50.0,8.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,0.5,1.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,1.0,1.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,2.0,42.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,3.0,2.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,5.0,1.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,6.0,27.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,10.0,43.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,15.0,5.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,20.0,1.0
ENTRE RIOS,Villaguay,Villa Clara,30113060,50.0,290.0
ENTRE RIOS,Villaguay,Villa Domínguez,30113070,6.0,114.0
ENTRE RIOS,Villaguay,Villa Domínguez,30113070,50.0,230.0
ENTRE RIOS,Villaguay,Villaguay,30113080,0.0,1.0
ENTRE RIOS,Villaguay,Villaguay,30113080,0.75,108.0
ENTRE RIOS,Villaguay,Villaguay,30113080,1.0,8.0
ENTRE RIOS,Villaguay,Villaguay,30113080,3.0,29.0
ENTRE RIOS,Villaguay,Villaguay,30113080,3.5,384.0
ENTRE RIOS,Villaguay,Villaguay,30113080,6.0,876.0
ENTRE RIOS,Villaguay,Villaguay,30113080,8.0,56.0
ENTRE RIOS,Villaguay,Villaguay,30113080,10.0,1086.0
ENTRE RIOS,Villaguay,Villaguay,30113080,15.0,48.0
ENTRE RIOS,Villaguay,Villaguay,30113080,20.0,5.0
ENTRE RIOS,Villaguay,Villaguay,30113080,50.0,2866.0
FORMOSA,Bermejo,Fortín Soledad,34007003,0.512,1.0
FORMOSA,Bermejo,Fortín Soledad,34007003,10.0,5.0
FORMOSA,Bermejo,Guadalcazar,34007005,10.0,9.0
FORMOSA,Bermejo,La Rinconada,34007007,0.512,5.0
FORMOSA,Bermejo,La Rinconada,34007007,10.0,3.0
FORMOSA,Bermejo,Laguna Yema,34007010,0.5,2.0
FORMOSA,Bermejo,Laguna Yema,34007010,3.0,26.0
FORMOSA,Bermejo,Laguna Yema,34007010,4.0,17.0
FORMOSA,Bermejo,Laguna Yema,34007010,6.0,2.0
FORMOSA,Bermejo,Laguna Yema,34007010,10.0,31.0
FORMOSA,Bermejo,Lamadrid,34007015,10.0,7.0
FORMOSA,Bermejo,Los Chiriguanos,34007020,3.0,16.0
FORMOSA,Bermejo,Los Chiriguanos,34007020,4.0,5.0
FORMOSA,Bermejo,Los Chiriguanos,34007020,6.0,4.0
FORMOSA,Bermejo,Los Chiriguanos,34007020,10.0,16.0
FORMOSA,Bermejo,Pozo de Maza,34007030,0.5,1.0
FORMOSA,Bermejo,Pozo de Maza,34007030,0.512,3.0
FORMOSA,Bermejo,Pozo de Maza,34007030,10.0,14.0
FORMOSA,Bermejo,Pozo del Mortero,34007040,10.0,13.0
FORMOSA,Bermejo,Vaca Perdida,34007050,0.512,5.0
FORMOSA,Formosa,Colonia Pastoril,34014010,3.0,59.0
FORMOSA,Formosa,Colonia Pastoril,34014010,4.0,2.0
FORMOSA,Formosa,Colonia Pastoril,34014010,5.0,5.0
FORMOSA,Formosa,Colonia Pastoril,34014010,10.0,10.0
FORMOSA,Formosa,Formosa,34014020,0.0,153.0
FORMOSA,Formosa,Formosa,34014020,0.5,5.0
FORMOSA,Formosa,Formosa,34014020,1.0,86.0
FORMOSA,Formosa,Formosa,34014020,2.0,4.0
FORMOSA,Formosa,Formosa,34014020,3.0,4436.0
FORMOSA,Formosa,Formosa,34014020,4.0,1886.0
FORMOSA,Formosa,Formosa,34014020,5.0,1137.0
FORMOSA,Formosa,Formosa,34014020,6.0,1124.0
FORMOSA,Formosa,Formosa,34014020,7.0,2.0
FORMOSA,Formosa,Formosa,34014020,8.0,1.0
FORMOSA,Formosa,Formosa,34014020,10.0,7605.0
FORMOSA,Formosa,Formosa,34014020,15.0,286.0
FORMOSA,Formosa,Formosa,34014020,20.0,1736.0
FORMOSA,Formosa,Formosa,34014020,30.0,115.0
FORMOSA,Formosa,Formosa,34014020,40.0,22.0
FORMOSA,Formosa,Formosa,34014020,50.0,1356.0
FORMOSA,Formosa,Formosa,34014020,100.0,12994.0
FORMOSA,Formosa,Formosa,34014020,300.0,10428.0
FORMOSA,Formosa,Formosa,34014020,500.0,480.0
FORMOSA,Formosa,Formosa,34014020,1000.0,161.0
FORMOSA,Formosa,Gran Guardia,34014030,0.0,0.0
FORMOSA,Formosa,Gran Guardia,34014030,3.0,35.0
FORMOSA,Formosa,Gran Guardia,34014030,4.0,13.0
FORMOSA,Formosa,Gran Guardia,34014030,6.0,5.0
FORMOSA,Formosa,Gran Guardia,34014030,10.0,16.0
FORMOSA,Formosa,Mariano Boedo,34014040,3.0,14.0
FORMOSA,Formosa,Mariano Boedo,34014040,4.0,5.0
FORMOSA,Formosa,Mariano Boedo,34014040,10.0,12.0
FORMOSA,Formosa,Mojón de Fierro,34014050,0.0,0.0
FORMOSA,Formosa,Mojón de Fierro,34014050,0.5,1.0
FORMOSA,Formosa,Mojón de Fierro,34014050,3.0,23.0
FORMOSA,Formosa,Mojón de Fierro,34014050,4.0,2.0
FORMOSA,Formosa,Mojón de Fierro,34014050,5.0,4.0
FORMOSA,Formosa,Mojón de Fierro,34014050,10.0,5.0
FORMOSA,Formosa,San Hilario,34014060,0.5,1.0
FORMOSA,Formosa,San Hilario,34014060,3.0,15.0
FORMOSA,Formosa,San Hilario,34014060,5.0,8.0
FORMOSA,Formosa,San Hilario,34014060,10.0,11.0
FORMOSA,Formosa,Villa del Carmen,34014070,0.5,2.0
FORMOSA,Formosa,Villa del Carmen,34014070,3.0,126.0
FORMOSA,Formosa,Villa del Carmen,34014070,5.0,78.0
FORMOSA,Formosa,Villa del Carmen,34014070,10.0,17.0
FORMOSA,Formosa,Villa del Carmen,34014070,15.0,3.0
FORMOSA,Formosa,Villa del Carmen,34014070,20.0,6.0
FORMOSA,Formosa,Villa del Carmen,34014070,30.0,3.0
FORMOSA,Laishi,Banco Payaguá,34021010,3.0,21.0
FORMOSA,Laishi,Banco Payaguá,34021010,4.0,11.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,0.5,2.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,3.0,127.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,4.0,22.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,6.0,1.0
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,10.0,21.0
FORMOSA,Laishi,Herradura,34021030,3.0,51.0
FORMOSA,Laishi,Herradura,34021030,4.0,23.0
FORMOSA,Laishi,Herradura,34021030,5.0,9.0
FORMOSA,Laishi,Herradura,34021030,6.0,7.0
FORMOSA,Laishi,Herradura,34021030,10.0,27.0
FORMOSA,Laishi,OTROS,Sin Datos,3.0,121.0
FORMOSA,Laishi,OTROS,Sin Datos,4.0,9.0
FORMOSA,Laishi,OTROS,Sin Datos,6.0,2.0
FORMOSA,Laishi,San Francisco de Laishi,34021040,0.0,0.0
FORMOSA,Laishi,San Francisco de Laishi,34021040,0.5,3.0
FORMOSA,Laishi,San Francisco de Laishi,34021040,3.0,115.0
FORMOSA,Laishi,San Francisco de Laishi,34021040,4.0,50.0
FORMOSA,Laishi,San Francisco de Laishi,34021040,6.0,9.0
FORMOSA,Laishi,San Francisco de Laishi,34021040,10.0,35.0
FORMOSA,Laishi,San Francisco de Laishi,34021040,15.0,115.0
FORMOSA,Laishi,Tatané,34021050,3.0,14.0
FORMOSA,Laishi,Tatané,34021050,4.0,6.0
FORMOSA,Laishi,Tatané,34021050,5.0,6.0
FORMOSA,Laishi,Tatané,34021050,6.0,2.0
FORMOSA,Laishi,Tatané,34021050,10.0,15.0
FORMOSA,Laishi,Villa Escolar,34021060,3.0,70.0
FORMOSA,Laishi,Villa Escolar,34021060,4.0,9.0
FORMOSA,Laishi,Villa Escolar,34021060,6.0,1.0
FORMOSA,Laishi,Villa Escolar,34021060,10.0,22.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,0.5,1.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,3.0,104.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,4.0,88.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,6.0,36.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,10.0,184.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,15.0,14.0
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,20.0,7.0
FORMOSA,Otros,Otros,Sin Datos,0.0,36.0
FORMOSA,Patiño,Bartolomé de las Casas,34035010,0.5,1.0
FORMOSA,Patiño,Bartolomé de las Casas,34035010,10.0,6.0
FORMOSA,Patiño,Comandante Fontana,34035030,2.0,3.0
FORMOSA,Patiño,Comandante Fontana,34035030,3.0,142.0
FORMOSA,Patiño,Comandante Fontana,34035030,4.0,375.0
FORMOSA,Patiño,Comandante Fontana,34035030,6.0,144.0
FORMOSA,Patiño,Comandante Fontana,34035030,8.0,44.0
FORMOSA,Patiño,Comandante Fontana,34035030,10.0,39.0
FORMOSA,Patiño,Comandante Fontana,34035030,12.0,1.0
FORMOSA,Patiño,Comandante Fontana,34035030,15.0,2.0
FORMOSA,Patiño,Comandante Fontana,34035030,20.0,1.0
FORMOSA,Patiño,Estanislao del Campo,34035050,0.0,0.0
FORMOSA,Patiño,Estanislao del Campo,34035050,3.0,74.0
FORMOSA,Patiño,Estanislao del Campo,34035050,4.0,47.0
FORMOSA,Patiño,Estanislao del Campo,34035050,6.0,9.0
